,asin,helpful,overall,reviewText,reviewTime,reviewerID,reviewerName,summary,unixReviewTime
1925,B001BXNQ2O,"[1, 2]",5,"Very enjoyable read, well written, fast paced with hot sex scenes. I really enjoyed the dialogue between Hunter and Lila it was well done, smooth and believable. Sometimes it takes a level headed woman to make things right for a tortured man and this is what this sweet love story is all about!","01 18, 2011",A29F6R9JB0HHBO,Curlygirl,Great Beauty and the Beast Love story,1295308800
1926,B001BXNQ2O,"[1, 1]",3,"I brought this book because I always wanted to read a book by this author and I was attracted to the beauty and the beast themed-story line.Hunter was in a devastating accident that left him with a scarred face and a scarred heart.  After the accident he threw himself into his work to escape feelings of loneliness and rejection. He believes his appears makes people view him as a hideous beast.Lila will do anything to make sure her father is happy and healthy.  So when Hunter makes her an offer that will save her father's business she doesn't refuse and agrees to be his live-in mistress for three months.The book delivers a good message; physical beauty is fleeting while inner beauty is everlasting.I definitely had a problem with Lila's first night at Hunter's mansion.  I think that part of the story would have been better received by readers if Lila did not give into to Hunter's demands until she was ready.  Yes Lila agreed to the deal, yes she knew she would had to eventually fulfill her obligations and yes she was attracted to Hunter but Lila should have been able to set the pace for their relationship and not Hunter.  I feel that the author should have given that power to Lila and not Hunter and that is why other reviewers had issues with.Because of the Lila's first night I had a hard time reading the sex scenes.  I do believe that Lila saw more in Hunter than just his scars but the first night just set the tone for me and turned me off.If the first night would have been written any different, I think I would have enjoyed this book very much.  Although he was a complete jerk, I think the author did a good job with Hunter's character as I was able to feel empathy for him.  I definitely would have like to see more redeeming qualities surface before the ending.Would I recommend this book to a friend?  No!","07 5, 2011",A21TGLZ8QDW5OO,Danielle,i couldn't read the sex scenes,1309824000
1927,B001BXNQ2O,"[0, 0]",5,This was a great book. I turned this read down about four or five times. I am glad I bought this book. Very hot hot hot. This  awesome Mrs. Vaughn did real good. I will definitely read this again.,"01 29, 2014",A2FJ6QG1SNCL49,Dglsdiane,Great read!,1390953600
1928,B001BXNQ2O,"[1, 2]",4,"What can I say the beast was really a beast and the beauty was just that . When you treat people with love and respect wonderful things happen, In this story a man deemed the beast turned into a prince and his beauty became his princess this erotic fairytale is a wonderful story.","03 5, 2012",A2WWMB8JVVHZMQ,"Dheart APB online book club ""So many books so...",loved it,1330905600
1929,B001BXNQ2O,"[2, 3]",5,"I read this book a few weeks ago and I guess I forgot to write a review.  Shame on me.  Anyway, I loved this book.  Hunter may have appeared to be a beast, however not because of his looks.  It was his beastly attitude, but I loved him anyway.  I was able to see behind the facade and so was Lila.  This was a modern days spin of Beauty and the Beast and Indecent Proposal.  I loved it. Eve Vaughn wove a wonderful story of two people with their own issues and demons who come together for selfish purposes only to find true love.  It was a definite page turner for me and I would most definitely recommend it.For those who are critical of the Hero's dominance, attitude and control over the heroine, I will only this....READ THE DESCRIPTION BEFORE BUYING THE BOOK....DUH IT TELLS YOU WHAT TO EXPECT IN THE STORY PLOT, WHY ARE YOU SURPRISED!!  Kudos Ms. Vaughn on a job well done!!","03 1, 2012",A2MY5CN48538CO,"D. Lee ""&#34;Ms Reader&#34; 3RW Online Book Club""",Great Spin on Beauty and the Beast,1330560000
1930,B001BXNQ2O,"[0, 1]",4,"I really shouldn't have enjoyed this as much as I did. I felt just a tad guilty. Anyway, I did enjoy it. I felt like it took them some time to understand each other and even then there were hurtles. I think they both allowed pasts to cloud what was happening to them which could have really been handled if they just talked to each other. Hunter was a jerk to start but I think we all get to place where once we begin to be hurt by the world we feel like it's better to hurt them before they hurt us. Lila was too damn sweet at first. I wanted her to have a life of her own. I was glad her father talked some sense into her. I enjoyed the story and would read it again.","05 1, 2011",A21MYHQWSZ9CQA,Enthusiastic reader,For the love of a good woman,1304208000
1931,B001BXNQ2O,"[0, 0]",4,Either you'll love the book or hate it.  The Beast is true to meaning.  Lila is so kind and sweet.  She's just the medication he needs.,"09 21, 2013",A3B1I3EC3O6MXO,Ericka A,Short and sweet,1379721600
1932,B001BXNQ2O,"[0, 1]",4,"When I first started reading this romance, the guy in it seemed too superficial and uncaring to be interesting or likable. I guess that was part of his beast persona, because as I read further and learned more about him, he just seemed human and vulnerable.  I thought the author did a pretty good job of writing a modern Beauty and the Beast story.  It was nice too that the Beauty character in the story was a black woman with the beast being blonde, which makes a nice change from the cliche' ofblack men being with white blonde women.Of course Lila who was 'Beauty' was as beautiful inside as outside.  In the original fairy tale, the beast has a bad temper  as part of his curse, so having the 'beast' in this story be bad tempered goes along with that.","06 15, 2010",A36W994AFWN0Z0,E S K,"""Beauty and the Beast""",1276560000
1933,B001BXNQ2O,"[0, 0]",3,"*Spoiler* so this guy gets his faced wrecked a car crash and becomes an emotional monster. Believable. However, the author, IMO, did not draw out the psychological impact of that kind of accident from the person who actually had the accident! It was always the nurse's thought. Didn't like that. On top of that, the ending was weird and thrown together. Overall, a decent read that could have used more background","03 1, 2013",A212RLO4L4JVD2,FoxyNia,Say what?,1362096000
1934,B001BXNQ2O,"[2, 3]",5,"I read this book three times within three days.It's hot and steamy, yes the concept may be a bit far fetched, but it was a great fun read.The banter between the two was hilarious, and the sex was STEAMY!!Loved it! Definitely worth it.","02 26, 2012",A275G1VGXTTZTH,GM,Enjoyable Read!!,1330214400
1935,B001BXNQ2O,"[0, 0]",3,"So Lila and Hunter come together under - odd circumstances. Lila tries to stall the coming together and Im actually glad that Hunter said no because after all a deal is a deal and if she didnt think through what she was getting herself into then she shouldnt have agreed. Lila was so angry at Hunter but at the end of the day she agreed so control your anger and stop your bantering. Then all of a sudden she finally decides to accept the fact that she wants him and Im confused as to why the sudden change? Even Hunter questioned it! I also didnt understand why Hunter was such a jerk about letting her go, it's not like she wasnt going to see her dad after the agreement was over - why not end it amiably if he thought she didnt feel the same way about him? I actually didnt mind the angry sex and whatnot - and to be fair there is a warning about this so if you as a reader are put off by this then do not read this book. Overall though I thought the book was just ok - no romance - no depth really (talking about why you are the way you are in a few pages isnt enough - especially so easily). However, this contemporary take on beauty and the beast wasnt bad at all but it did have the potential to be better.","02 12, 2012",A29Y3P1WQEXMXV,Jessantonia,It's ok,1329004800
1936,B001BXNQ2O,"[0, 0]",5,"This is the first book I have read by author Eve Vaughn. I absolutely loved this book.The story, a contemporary, has a beauty and the beast type feel to it but very well done. The Heroine, Lila, is a nurse who has taken some time off to help her ailing father run his shop which is more than just a family business. It's the place they lovingly call home. When a powerful property development company stoops to barely legal tactics to force them to sell, Lila's outrage spurs her straight to the source to fight the injustice. A serious accident left Hunter Jamison's body scarred. A bitter split from his latest lover has left the former playboy without faith in the female sex. Yet, confronted with Lila's fiery beauty, he finds himself offering her a deal: If she'll be his mistress for three months, he'll allow her father to keep the shop. A simple agreement? Hardly. It's a battle of wills that flares into much more than either of them bargained for-a consuming passion that could heal Hunter's soul-deep scars-or inflict new ones.This story was so very well done. I will certainly be looking into other books by this author to purchase and read.","06 23, 2014",A25M8QC8WATDDU,"J. Healey ""book lover""",Everything I look for in a good romance.... Highly recomend this book.,1403481600
1937,B001BXNQ2O,"[0, 0]",5,The eye is in the beholder. Appearances shouldn't matter. It is what the heart feels. Plus the few love scenes were just right.,"01 21, 2014",A1S2XPM4DZPDN9,jhood,see through to the inner soul,1390262400
1938,B001BXNQ2O,"[0, 0]",5,"This story was phenomenal.  I didn't know what to expect going into this story.  For some reason I thought this book was about something else, but in any event I loved it.  In a nutshell Lila agrees to be Hunters mistress in order to save her father's business.  Hunter propositions her because he had been disfigured due to an accident and doesn't think he can get female companionship without making them some type of deal.  Lila thinks she hates him because in order to save her father's business she has to bend to his will.  She's ashamed of her circumstances but can't deny she enjoys the things that he does to her body.  Hunter is always in control when it comes to there love making.  It's however and whenever he says.  The sex scenes are INCREDIBLE!!!  Hunter and Lila eventually fall in love and get their happily ever after. Definitely 5 stars!!!","12 29, 2013",A2YMJMLYQOGVU5,Jvlyn007,Excellent Read,1388275200
1939,B001BXNQ2O,"[1, 2]",5,"PLOT: Lila's father is going to lose his business. Lila can tell the stress is affecting her father's health. So she goes off to confront the man who's responsible. Hunter takes one look at her and is immediately attracted. His mistress had just left him because of scars he sustained to his face in a car accident. Hunter proposes a deal. If she'll become his mistress for three months, he'll stop trying to ruin her father's business.PROS: Lila and Hunter are likable. Their chemistry is HOT. The author does a good job of developing these characters so that you really get to care about them. Excellent plot and story development will keep you hooked.CONS: None.5 STARS: Mistress to the Beast is a great romance. If you liked Beauty & the Beast, you're sure to enjoy this modern spin on the story.","11 22, 2009",A34W7QA4J5UTOR,K. Hill,Mistress to the Beast,1258848000
1940,B001BXNQ2O,"[0, 0]",5,"Everything book that no that I have bought from this author is better than the last,every book is so hard to put down, I look for new books every time  from this author when I finish one of her books I give this book 10 stars","09 10, 2013",A2F5K1M79GW649,Kimberly A. Davis,Another great read,1378771200
1941,B001BXNQ2O,"[0, 0]",4,This book reminds me a lot of Skin Deep; both are enjoyable and different enough that you won't be disappointed. I liked Lila and the decisions she chose to make for herself. I didn't find anything wrong with the arrangement and enjoyed how the story ended.,"02 22, 2014",A14YTKAAKRI7P0,"Kindle Customer ""Jack""",Enjoyable,1393027200
1942,B001BXNQ2O,"[13, 15]",5,LOVEDDDDDDD IT couldn't put this book down from start to finish had to get up early the next morning and finish reading 1:30am thats how good it was for ME. this book for me was a surprise didnt think it would be this good great read must have for a collection.,"02 22, 2010",A2NUHWMHA9XNKV,Lady Raven RAVE!,:0)  AW-SOME,1266796800
1943,B001BXNQ2O,"[1, 1]",3,"I thought the guy was a jerk at first. A real turn off, then all of a sudden he was pretty decent.  Almost like multiple personalities.  It was an o.k. read, but it really irritated me that the editing/proofing was soooooooooooooooooooo poor.  It distracted me.  Many, many, many errors.","12 15, 2010",AHPB632ZJY95F,marie123,It was an o.k. read.  Good ending!,1292371200
1944,B001BXNQ2O,"[0, 0]",5,"I really enjoy everything I have read by this author. Even though Hunter was an a## in the beginning, he was still sexy as can be.","04 8, 2014",ALOMGLBPLJCW1,MB,Fantastic!,1396915200
1945,B001BXNQ2O,"[13, 14]",5,"Lila knew if her father lost his shop he would lose his liveli hood, but fighting the ruthless development company that was trying to buy him out may be a losing battle.  When attempts to get her father to sell become suspicious and underhanded Lila seeks out the head of the corporation.  Bursting into Hunter Jamison's office to demand he cease and desist, Lila was taken aback by what he demanded in exchange for her father's shop.Disfigured in a car accident Hunter Jamison felt he lost everything that mattered when he lost his looks.  He knew no woman would want to be with him if he wasn't rich and powerful, and even then his money wasn't enough for some when faced with having to look at his scarred features on a daily basis.  When Lila stormed into his office with her fiery temper and beauty to match he wanted her like he's never wanted any other woman before, and knew the only way she would want him was to proposition her using her father as leverage.Mistress to the Beast is a cute twist on the classic Beauty and the Beast fairy tale.  I really liked Lila, she's a straightforward tell it like it is type of woman.  And even though she succumbed to Hunter's wishes in order to help her father she never held her tongue when it came to telling Hunter what she thought of him.  My feelings for Hunter waffled a bit.  I loved when he showed his vulnerability, but when he wanted to be a nasty brute he did it quite well.  The chemistry and hot erotic sex scenes between these two are explosive.  Mistress to the Beast is a fun and very entertaining read and I enjoyed it immensely.LeyReviewed for Joyfully Reviewed","02 9, 2009",A320TMDV6KCFU,MNix,Mistress to the Beast,1234137600
1946,B001BXNQ2O,"[0, 0]",5,I enjoyed reading this book. It kept me interested from start to finish. It was hard to put down. Definitely worth purchasing this good short read.,"02 15, 2013",A112YX69Z5MEH,MNMC,Good Story,1360886400
1947,B001BXNQ2O,"[26, 28]",4,"I wasn't going to buy this book based on the review about a white man buying a black women. Then curiosity got the best of me and I had to see if someone really wrote a book about erotic romance trying to sex up slavery. BUT that is not what happens here and I'm glad I bought it and read it for myself. Yes an arrangement was made between two CONSENTING adults. And in this arrangement he flat out told her he wanted to have sex with her in exchange she got what she wanted. He gave her WEEKS to back out and thought she would, she didn't. Also, even up until the point where he was touching her he told she could back out. There was no holding down and raping. She was suprised(and ashamed) herself she WANTED to have sex with him. And even after the first time he continued to tell her she could back out of the deal. Was he a little crude(he was crude when he made the offer,she shouldn't have been shocked) yes, stern, yes. He didn't have to allow her time to get herself together to have sex. The deal was, will you sleep with me (not in those nice words), and do as I wish when I wish it? Her answer, yes, in exchange you will do x,y,z for me, which he did. What's there to wait for? He didn't say, ""will you stay with me, be my companion, we will get to know each other, THEN if sex happens it happens"". She knew what was up, SHE sold herself to get what she wanted...and it was never to late to back out.","10 10, 2010",A37AOGN17PBS04,Ms_TJ38,"Better than I thought, no slave swap here!",1286668800
1948,B001BXNQ2O,"[0, 1]",4,"Ok, so I know the premise was slightly ridiculous. And I know that Lila pretty much prostituted herself out to Hunter to save her father's business but, surprisingly, I really enjoyed this book. It was just a well written story.  Parts that would normally make me roll my eyes somehow didn't.  Even though Hunter is demanding and seemingly merciless to Lila in the beginning, the author does a good job of getting us inside his head so we know he's not just being a jerk for being a jerk's sake.  In a way he was right,  it was a business arrangement and they both knew why she was there.  Lila is no pushover and I found her resolve refreshing without being overbearing.  The sex scenes are HOTTTT, yes, even when Lila can't stand him or so she thinks.  I loved the gradual progression of their friendship and the realization of their feelings.  Loved the scenes with Lila and the dogs, which allowed Hunter to first get a glimpse into his feelings for Lila and I enjoyed their dinner conversations.  When things got comfortable between them, it gave me the warm fuzzies.  I pretty much loved everything about the book. I knocked one star off because I thought that the way that Hunter chose to end their contract was unnecessarily lame and only served to throw in a twist. There was no need for that and it was the only thing that spoiled the book for me.  Of course, they got back together so all's well that ends well.This is definitely a book that I will read  many times over. Hope you enjoy it as much as I did.","03 16, 2011",AS4402KIX1B34,Nile Princess,My guilty pleasure,1300233600
1949,B001BXNQ2O,"[0, 0]",5,"This was surprisingly good. Although the plot was incredulous, the characters were more realistic than most; their dialogue was relatable  and the conversation was not pretentious. They communicated their feelings n I like that the h was outspoken. What I also liked was that the h's character was consistent; observations were made about her character by her father early in the story so it was easy to follow her behaviour or treatment towards the H. I loved this book.","05 12, 2013",A12WTPTY9PEGFZ,Not impressed,Short but enjoyable,1368316800
1950,B001BXNQ2O,"[1, 1]",3,"I gave this book three stars based solely on the fact that it was well written, meaning that grammar and spelling were on point and that the story flowed fairly well. But for me, I think basing this book on the Disney story of beauty and the beast was a bit juvenile. As were parts of the story. Things came to a head much too quickly for it to have been believable and the heroine going from, &#34;I hate this guy&#34; to &#34;well, I guess I can give him a chance&#34; was too much for me to take in. Overall, I thought this book was corny beyond belief and makes me wonder if other books the author has written as like this one. Honestly, the hero tells the heroine, &#34;teach me how to heal.&#34; Seriously?! It's a bit much to take.","11 14, 2013",ALMNOAIMHLAO,prettbabt1not2,Where do I begin?,1384387200
1951,B001BXNQ2O,"[0, 1]",4,"I really liked this story.  My only complaint, and the reason that it didn't get 5 stars, is that it was so short.  Other than that, it was a great book.","11 7, 2010",A7NXWIOMY9RND,readr73,Sweet,1289088000
1952,B001BXNQ2O,"[1, 1]",2,"No love here. If you are looking for a quick tale of lust with LOTS of sexually explicit language, go for it! If you are like me and don't mind a good sex scene as long as it means something, than this book will be just as disappointing for you. It was a short book, author's writing style, not bad. Premise not so bad, but for me the lust never really evolved for me. Hero started out as a rich selfish bastard, and did not change enough for me. Not enough love or depth of character.","10 11, 2013",A3A896O5J7AEN0,"Romantic fool ""Romantic fool""",Quick sexual romp,1381449600
1953,B001BXNQ2O,"[0, 0]",4,"I enjoyed this book.  I've read reviews on it where some said they were offended by the fact that ""a black woman could be sold to a white man"".  The story wasn't anything dirty like that.  And, that would be a fair argument if this wasn't a plot that has been used many times by writers with characters being the same race and, no one complained.  So, to those people I say don't read IR books if you're against IR relationships.","03 2, 2013",AGEXFJJ0WCF39,"Shay B. ""Shay B.""",Good,1362182400
1954,B001BXNQ2O,"[1, 2]",5,"I'm not fairy tales redux, but I thoroughly enjoyed this book and gobbled it up in one sitting. This was a great turn on the Beauty and the Beast plot,the sex scenes were hot and I actually like both the hero and the heroine.Don't get me wrong I wanted to slap the hero's face a time of four due to immature and often cruel behavior, but the author did such a great job with developing Hunter's character and weaving in his reasons for acting like a tyrant that I forgave him in pretty much the same vein as the heroine.  And he really redeemed himself at the end.Of course it was hard to stomach the heroine's self-sacrifice, but if she didn't then this book wouldn't have been a take on Beauty and the Beast.  So, I totally bought it and her not wanting to have sex with him but liking it because when she firsts meets him she's instantly attracted to him.This was another great read from Eve Vaughn.","07 21, 2011",A27R0OWR8BGLZ9,"SocialReader ""Voracious Reader""",Deliciously Wicked Spin on a Common Fairy Tale,1311206400
1955,B001BXNQ2O,"[0, 1]",4,"""Mistress to the Beast"" is a take on ""Beauty and the Beast..."" the plot has been summarized in other reviews, but I didn't read them, so I missed that connection before reading the book.The story was good- the book was a little shorter than I like, but it has a story and I believed most of the plot. Hunter's turn-around was a bit abrupt, and Lila's feelings could have been narrated more in-depth, but it was good. What the book did EXCELLENTLY, was treat race as a characteristic that didn't require comment. As a woman in an interracial marriage, it is so refreshing to see a Black female called ""beautiful-"" not ""beautiful for a Black woman."" Neither character gave much attention to race, and their hang-ups were human, without the racial drama. I will definitely be reading more by this author!","03 27, 2012",ARF6JCH8L8ANV,"Tamara Williams Van Horn ""Em""","Pretty Good Story, GREAT Handling of Race",1332806400
1956,B001BXNQ2O,"[0, 1]",5,"I have to honestly say, I was prepared to not like this book, however I was pleasantly surprised at how much I enjoyed the book. I read he book quickly and I will read it again in the future.I highly recommend this book as an excellent read!","06 10, 2011",A2BUNGNZM61KDB,"The Blessed Call Me Blessed ""Kings Daughter""",I loved it!,1307664000
1957,B001BXNQ2O,"[0, 0]",5,I truly love this book I can not tell you how many times I have reread this book it is truly beautiful. I would have been nice to have surgery and to try to restore his face so that he felt better about himself and not others but I was glad that she was able to be friends and to teach him friendship also,"02 27, 2013",A2NC05Z7DIJ69V,TMT,Beautiful Work,1361923200
1958,B001BXNQ2O,"[0, 1]",4,"Loved it!!! They both saved each other and were good for each other, great love and sensual story. I don't like some of this author's novels but this one i absolutely did get into it first for the unusual male character (being disfigured post accident) but you quickly forget about his scars and root for him to be seen again and loved for the real handsome and generous man he is inside out not the facade of heartless business jerk he likes to portrait as a defense mechanism.","05 17, 2012",ASDMIMEH73A93,Tulip,Well Done!,1337212800
1959,B001BXNQ2O,"[0, 1]",5,"Mistress to the Beast is one of my all time favorite books of any genre.Eve Vaughn created a tale that drew you in from the beginning. The relationship between Hunter and Lila is complicated and beautiful.  Even with Hunter's less than upstanding characteristics, you feel a sort of empathy for him and you want him to come out on top.  Lila provides the perfect contrast to Hunter's brute demeanor by being a loving, understanding partner.  And did I mention the love scenes?  HOT!!!!  I would recommend this book to any fan of ir/erotica.","02 1, 2009",AKSX7LLC1QEA8,"VegasBelle ""IR/Erotica Book Reviewer""",One of my ALL TIME FAVORITES!!!,1233446400
1960,B001BXNQ2O,"[1, 1]",5,This book is well written with the right amount of heat and passion to keep readers entertained. I will read more from this author.,"02 11, 2014",A1RDHAIDDLBRKH,Victory4,Great story!,1392076800
1961,B001BXNQ2O,"[2, 3]",5,"I have to admit, I figured this book was an erotic version of ""Beauty and the Beast"", but I was surprised that I enjoyed this story more than I thought I would.  Lila, a nurse, compromises herself in order to help her father keep his store.  Hunter is a very wealthy developer whose car accident has left him disfigured and often times cruel.  At first I had a hard time with Hunter.  I have to say, I'm not usually one for stories where the ""Hero"" is more of a beast than man, but after reading this story, I realized that Hunter never knew true love, and was never really shown it. It was a little rough in the beginning, but I can't lie...the sex was HOT HOT HOT!! For something different, and if you can have an open mind, I think you would enjoy this story.","06 22, 2010",A1COCAMO61JZFK,Vonnie1195,Surpisingly good read.,1277164800
1962,B001BXNQ2O,"[0, 0]",4,I enjoyed this book. I was by far too short. I liked the interaction between the characters. Lila could have been a little more bolder in the beginning to get her bluff on.,"05 19, 2013",A1HBVZ59WM93W4,Wanda Wince,Good read,1368921600
1963,B001BZW5CO,"[1, 2]",5,"Having retired from the Marine Corps and with tours aboard ships, I was somewhat interested in this title by Gordan Runyan and was willing to give it a chance. I have read many techno-thrillers and it is easy to get burned out with them. Unfortunately, in most top-selling techno-novels, the technical stuff can get a bit boring and easily clog up the plot.Also, as a practicing and ""born again"" Christian, I was a little unsure how in the world an author could meld the Christian aspect with a technical thriller. Would it be ""hokey"" or would it beat the reader to death? I should not have worried!I must admit, this is a phenomenal story, outstanding characters, and many may find a lot in their own lives mirrored here! The author sure ""knows"" people and their inner thoughts! The plot is superbly scary with North Korea as the antagonist. Extremely plausible story line. It grips you from the very beginning and goes to the last page. One more thing, it is also a ""love"" story!This, being the author's only fiction book, has me amazed. Clancy, Weber, and other techno-writers better watch out if this guy ever decides to go full-time fiction writing!Lastly, as a Christian, I was absolutely absorbed in the Biblical aspects and quotes. If you are not a practicing Christian, read the book anyway. You won't be put off, and may learn a thing or two!If you are a practicing Christian, you will surely shed a few heart-felt tears! I did! Thank you Mr. Runyan for a wonderful novel!","01 20, 2013",A2GH6SZET93EDP,"Amazon Customer ""Al Arnold""",Unbelievably Great Read!,1358640000
1964,B001BZW5CO,"[0, 0]",2,"This book did not pan out as advertised. There is very little submarine action in the plot, and that doesn't start until 70% of the book has been read. The underlying mystery of a murder on the boat is a little more interesting, but is still no grabber. There were many opportunities to punch up the story with tense action scenes, but the drama is just not there. From beginning to end the plot is flat, causing the reader's interest to flag. Next to the no action scenario, the biggest fault I found was the excessive amount of religion included in a book of this type. Another shortcoming was the number of typos, and misspelled or missing words. Given the above, this is not a book I would highly recommend.","02 9, 2014",AJM49YN8B5SCZ,foxtrotoscar,A Non-Submarine Story!,1391904000
1965,B001BZW5CO,"[1, 2]",2,"...I find the preaching very intrusive, ruining the whole novel, although as a story it would still only merit maybe 3 stars. It was not well-written or tight enough in the action sequences, dragging on and then switching to another thread. Also for an experienced submariner it is hard to understand why the author had to distort so many facts like ships' speeds. I am glad I only borrowed this.","10 10, 2013",A10JXY2MAO7MNC,L. S. Brodsky,Do not believe all of the other views...,1381363200
1966,B001BZW5CO,"[0, 0]",2,"I'm sorry I bought this book. I should have borrowed it or tried a sample before buying. It jumps around too much and definitely overdoes the submarine layout. I got partway through it and decided I didn't care whether I finished it, so I moved it to the cloud. I may bring it back and try again, but not soon.","10 8, 2013",A3L2HYHRC72R41,"Mr. Donald J. Kaufman Sr. ""deejay""",Too jumpy,1381190400
1967,B001BZW5CO,"[1, 1]",5,I really loved this book.  Being someone that's hooked on anything military from WWII forward.....this book is just one more item added to my list!  Gotta read!,"01 29, 2013",A31DGP2865BLXX,"Rita L. Williams ""Rita L Williams""",Reading,1359417600
1968,B001BZW5CO,"[0, 2]",1,"also too religious-based but that's just me. I won't be reading this author again. I'm a sucker for a sub book, I had high hopes,","01 28, 2014",A1RW7RVQV5O6DE,Rob Glen,"As a sub book, just so-so, there are far better",1390867200
1969,B001C8VA26,"[0, 0]",2,"Since I mostly listened rather than read the book, I have no complaint to make about the editing. Beyond that, however, was the absence of any sense of reality with regard to characters and situations. Without revealing specific situations to the person who will read the book, things happen which cannot possibly be the behavior of  Good Guys, other acts cannot be believed of any police force anywhere in the United States, and, the Bad Guys are caricatures with little credibility.Missed most is the absence of any depth in the characters. None are convincing as feature or even walk-on real people. Only two subordinate players are given any degree of life.The action itself is a confused mish-mash of tech-talk and violence with the Good Guys equipped with with super-gadgetry and the Bad Guys stand-ins from old Keystone Cops routines.No doubt it will please some who, in this instance, are prepared to be generous.","01 17, 2014",A2VJ80PM1G00QV,drkhimxz,COMIC BOOK WITHOUT PICTURES,1389916800
1970,B001C8VA26,"[0, 0]",4,There's a lot of misspellings & it takes a while for the book to really get started. The book gets pretty good about 30% in & it has a decent ending. Its worth the read.,"07 11, 2014",AMCFK9CV1D4W3,hercules,"Slow to start, but worth the read",1405036800
1971,B001C8VA26,"[0, 0]",4,"I enjoyed this book.  It is not your typical adventure novel, since it takes place in Iowa and Nebraska (not your your typical hot spots of high adventure criminal activity) and the protagonists aren't special operators.  It is a fun read, and I hope Mr. O'Kane makes a series of it.  I'm not going to give you any spoilers, but I would recommend reading it - especially if you get it on a day it is free or you can get it for $0.99.  I love finding gems for those prices.","05 10, 2014",A27NTV9IM94YO6,"John Meaders ""John""",Fun read,1399680000
1972,B001C8VA26,"[0, 0]",5,Who would have known that to win the war on meth you just need a few good guy hackers.  Very enjoyable read.,"01 14, 2014",A1YXNAVD1CNWM6,Mikeatilm,nice unexpected read,1389657600
1973,B001C8VA26,"[0, 0]",4,"I choose this book because of the title,being from Omaha.  I was impressed by O'Kane's knowledge of the area GREAT book","03 2, 2013",A24MHH0U0JF9H,Regina Lambert,What a good story,1362182400
1974,B001C8VA26,"[0, 0]",2,"Worst book I've read in a liking time. Not only was the story mediocre, there were numerous spelling and grammatical errors throughout the book.","01 11, 2014",AJVL9RWT5RTMY,robert weis,Worst,1389398400
1975,B001C8VA26,"[0, 0]",4,"I liked it.  Sure at times it lost believability, sure at times it launched into nerd speak for far too long but it is a fun tale especially if you are a nerd or nerd wannabe.","11 28, 2012",AXI2Q2XTNSJ65,sam moore,This one surprised me!,1354060800
1976,B001C8VA26,"[3, 3]",4,"This was one very good book.  It will draw you in, then it won't let you go until the problems have been resolved.  I will read more by Kevin O'Kane.  His is a refreshing style that draws you to the characters and pulls you into the situation.Many kindle books have extremely poor editing.  Besides misspellings and incorrect usage, this one has many compound words written separately as two.  The pictures on the 'milk cartoons' was the last straw; 'milk cartoons' was referred to several times.  Spellcheck is not an editor.  Though I've become much more lenient over the years, constantly rereading a sentence to decipher it is sometimes intolerable.  This detracts from the flow of the unfolding events.  It is sad to ruin what otherwise is a great read.","01 17, 2013",A2X2EB4TYA2V4Z,S.M. Gresko,Want to give it 5 stars - but...,1358380800
1977,B001CMQ6JY,"[0, 0]",5,"I got this as a freebie from the Amazon Kindle free downloads sections. That said, I didn't expect this book to be a good read. Most of the freebies that are available aren't all that great. I liked this author so much, I got the rest of her Heat stories, and liked them all. This is a Sci-Fi Erotica story, it doesn't say when or where it is set. But it feels like an alternate universe in the future. It is between Aidan and War, our two main characters, Aidan is a pilot and War is called an Enforcer (basically a hired goon). The story kept me captivated, it had a believable romance between the two main characters, unlike other Erotic novels, they didn't go at it from page one. The Steamy scenes didn't come about until around Chapter Five. Her Heat series aren't the longest books, to me at least, but they did have substance, it was a full story with bits of erotica thrown in the appropriate parts, it kept me interested and captivated until the end.","10 14, 2010",A2GR7SRMJ54RG7,Amazon Customer,Hot & Steamy,1287014400
1978,B001CMQ6JY,"[0, 0]",5,"I enjoyed the story and thought it was interesting enough to finish in one sitting.  The female was hard, because she had to be and the male was sensitive enough to take care of her.  I liked the action and fight scenes and was able to follow it. Now I don't think they would have lost control on those razor-sharp rocks, simple because they were in lust for one another--getting some would have been the last thing on my mind.","07 9, 2010",AKWBRE0JKA2A1,"Amazon Customer ""Know what I like""",Held my attention,1278633600
1979,B001CMQ6JY,"[18, 19]",5,"I have never read this author but I thoroughly enjoyed this story and would gladly read another.The disfigured Hero's fear, pain and pride were wonderfully described and I felt myself wanting to reach out and gently touch his scars to reassure him -at exactly the same times Aidan touched Warwick. Don't get me wrong, Warwick was a brutally strong hot male character-but we were so privy to his thoughts within this story that we began to get those protective feelings Aidan acquired. We saw the extremely handsome man Warwick really was.The passion and romace are well mixed with so much strengh and wit from both characters that sometimes you're not sure who the real Hero should be in this story.For everyone who likes the strong-take matters into her own hands Heroines--this is definately the book for you! She is a one WOMAN rescue squad that is the perfect match for our mysterious- masked hired guard Warwick. The sex between them is hot and wicked as well.enjoy!","02 6, 2010",A2SVNG5F2X5ACM,"Amazon Customer ""Read a book a day!""",Futuristic-surprisingly strong Heroine wins the day!............,1265414400
